seed,learning_rate,num_cells,num_layers,embd_size,drop_prob,training_steps,valid_steps,n_max_train,n_test,init_scheme,init_scale,converged,steps_to_converge,final_train_mean_acc,final_loss,success_n,elapsed_sec,fp_row,fp_len,fp_counter_cell,fp_corr,fp_corr_sign,fp_fg_a,fp_ig_a,fp_og_a,fp_fg_b,fp_ig_b,fp_og_b,fp_code,config_id,cfg_init_scale,cfg_init_scheme,cfg_learning_rate,cfg_num_cells,cfg_num_layers
0,0.1,2,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,False,-1,90.81873321533203,0.40770673751831055,0,71.76129102706909,8,18,0,-0.5970202088356018,-1,0.9062511324882507,0.9910297393798828,0.7704917192459106,5.209314622334205e-06,6.32105411568773e-06,0.13670633733272552,cell0_sign-1_fgL,90,1.0,orthogonal_recurrent_xavier,0.1,2,1
1,0.1,2,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,200,100.0,0.32370850443840027,41,7.532664775848389,8,18,1,0.9417310357093811,1,0.9993690252304077,0.9966561794281006,3.725511851371266e-05,0.9999998211860657,0.9881563186645508,0.9998963475227356,cell1_sign1_fgH,90,1.0,orthogonal_recurrent_xavier,0.1,2,1
2,0.1,2,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,950,100.0,0.2611408531665802,28,33.15347170829773,8,18,1,-0.9384591579437256,-1,0.9983235001564026,0.8861386775970459,0.03225656598806381,0.9964972734451294,0.7754286527633667,0.8380778431892395,cell1_sign-1_fgH,90,1.0,orthogonal_recurrent_xavier,0.1,2,1
3,0.1,2,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,150,100.0,0.3853816092014313,27,5.667979955673218,8,18,1,-0.940001368522644,-1,0.9991546869277954,0.9444552659988403,0.998038649559021,0.999793529510498,0.9998842477798462,0.9991140365600586,cell1_sign-1_fgH,90,1.0,orthogonal_recurrent_xavier,0.1,2,1
4,0.1,2,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,False,-1,86.27328491210938,0.6171240210533142,-1,69.50954508781433,8,18,0,-0.4326002597808838,-1,0.746990442276001,0.995958685874939,0.9950516223907471,7.172469729255226e-09,0.9992550015449524,5.463308738740125e-08,cell0_sign-1_fgL,90,1.0,orthogonal_recurrent_xavier,0.1,2,1
0,0.1,2,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,150,100.0,0.4014570116996765,25,8.956640005111694,8,18,0,-0.5404046177864075,-1,0.9461534023284912,0.6153733134269714,0.9856319427490234,0.0016046379460021853,0.744659423828125,0.7645788192749023,cell0_sign-1_fgL,91,1.0,orthogonal_recurrent_xavier,0.1,2,2
1,0.1,2,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,600,100.0,0.33348947763442993,17,35.45813989639282,8,18,1,-0.5212674736976624,-1,0.952672004699707,0.7710363864898682,0.9997166395187378,3.522169208736159e-06,1.3017408491577953e-05,0.4389292895793915,cell1_sign-1_fgL,91,1.0,orthogonal_recurrent_xavier,0.1,2,2
2,0.1,2,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,100,100.0,0.5136632919311523,10,6.941756725311279,8,18,1,0.5760672092437744,1,0.9818518757820129,0.7257678508758545,0.9969630837440491,0.0020454043988138437,0.4683629274368286,0.00039020509575493634,cell1_sign1_fgL,91,1.0,orthogonal_recurrent_xavier,0.1,2,2
3,0.1,2,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,False,-1,94.08171844482422,0.36455848813056946,-1,109.55015182495117,8,18,0,0.4947880506515503,1,0.9609484672546387,0.9897540807723999,0.2269233763217926,7.21932565284078e-07,7.131853863029392e-08,0.8530914783477783,cell0_sign1_fgL,91,1.0,orthogonal_recurrent_xavier,0.1,2,2
4,0.1,2,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,400,100.0,0.42346999049186707,10,22.58364176750183,8,18,1,-0.7322642803192139,-1,0.9543883800506592,0.27887752652168274,0.3396685719490051,1.018991335755004e-09,0.0030476448591798544,0.07957519590854645,cell1_sign-1_fgL,91,1.0,orthogonal_recurrent_xavier,0.1,2,2
0,0.1,4,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,600,100.0,0.274234414100647,21,21.071483373641968,8,18,2,0.9390628337860107,1,0.9992863535881042,0.9771994352340698,0.9999992847442627,0.9976966381072998,0.9999274611473083,0.999390721321106,cell2_sign1_fgH,92,1.0,orthogonal_recurrent_xavier,0.1,4,1
1,0.1,4,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,50,100.0,0.2980673015117645,13,2.2935047149658203,8,18,1,-0.9367690682411194,-1,0.9945169687271118,0.8175283670425415,0.8513014912605286,0.9986863136291504,0.9763652682304382,0.8942879438400269,cell1_sign-1_fgH,92,1.0,orthogonal_recurrent_xavier,0.1,4,1
2,0.1,4,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,100,100.0,0.29712986946105957,19,4.0143842697143555,8,18,1,0.9443383812904358,1,0.9983386993408203,0.9902358055114746,0.005580773111432791,0.9980295896530151,0.9791083335876465,0.9994338154792786,cell1_sign1_fgH,92,1.0,orthogonal_recurrent_xavier,0.1,4,1
3,0.1,4,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,50,100.0,0.25132259726524353,22,2.2652132511138916,8,18,0,-0.9430721998214722,-1,0.9967501163482666,0.9289745092391968,0.9735164046287537,0.9962614178657532,0.9784783124923706,0.9918895959854126,cell0_sign-1_fgH,92,1.0,orthogonal_recurrent_xavier,0.1,4,1
4,0.1,4,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,400,100.0,0.2332099825143814,12,14.341564893722534,8,18,2,-0.9383516311645508,-1,0.9778017997741699,0.9993165135383606,0.9870490431785583,0.9785255193710327,0.9837577939033508,0.999137282371521,cell2_sign-1_fgH,92,1.0,orthogonal_recurrent_xavier,0.1,4,1
0,0.1,4,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,100,100.0,0.320984810590744,32,6.259841442108154,8,18,3,-0.543660581111908,-1,0.9913216829299927,0.9966382384300232,0.9981797337532043,0.006066127214580774,0.007965176366269588,0.0033008332829922438,cell3_sign-1_fgL,93,1.0,orthogonal_recurrent_xavier,0.1,4,2
1,0.1,4,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,100,100.0,0.3690013587474823,11,6.206773996353149,8,18,2,0.5193350911140442,1,0.9739327430725098,0.9989910125732422,0.9379556775093079,0.0004510073340497911,0.006904629524797201,0.0043578194454312325,cell2_sign1_fgL,93,1.0,orthogonal_recurrent_xavier,0.1,4,2
2,0.1,4,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,150,100.0,0.3203902244567871,100,9.01249074935913,8,18,0,-0.5478751063346863,-1,0.9611232280731201,0.971407949924469,0.9654147624969482,0.0001363797055091709,0.9023323059082031,0.0007567786960862577,cell0_sign-1_fgL,93,1.0,orthogonal_recurrent_xavier,0.1,4,2
3,0.1,4,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,150,100.0,0.37645822763442993,20,8.802228212356567,8,18,1,-0.7028734683990479,-1,0.9978452920913696,0.9992691278457642,0.9999938011169434,0.3586803078651428,0.0017776954919099808,0.5054464936256409,cell1_sign-1_fgL,93,1.0,orthogonal_recurrent_xavier,0.1,4,2
4,0.1,4,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,150,100.0,0.2634384334087372,45,8.94077444076538,8,18,3,-0.9353259205818176,-1,0.9978032112121582,0.8056188225746155,0.983016312122345,0.9974969029426575,0.982915997505188,0.99642413854599,cell3_sign-1_fgH,93,1.0,orthogonal_recurrent_xavier,0.1,4,2
0,0.1,8,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,100,100.0,0.24658237397670746,100,4.051671504974365,8,18,3,0.9438539147377014,1,0.9995218515396118,0.9725951552391052,0.02340741455554962,0.9997689723968506,0.9955775737762451,0.9955843687057495,cell3_sign1_fgH,94,1.0,orthogonal_recurrent_xavier,0.1,8,1
1,0.1,8,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,50,100.0,0.2888127863407135,67,2.2451858520507812,8,18,0,0.93963623046875,1,0.9979034662246704,0.9338149428367615,0.9204680323600769,0.9999483823776245,0.99798983335495,0.9996959567070007,cell0_sign1_fgH,94,1.0,orthogonal_recurrent_xavier,0.1,8,1
2,0.1,8,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,200,100.0,0.23238497972488403,26,7.712411403656006,8,18,7,0.9430585503578186,1,0.9160898923873901,0.9586994647979736,0.9794783592224121,0.998589038848877,0.9980483055114746,0.9997018575668335,cell7_sign1_fgH,94,1.0,orthogonal_recurrent_xavier,0.1,8,1
3,0.1,8,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,50,100.0,0.23812566697597504,47,2.335583448410034,8,18,2,0.9401959180831909,1,0.9698009490966797,0.9452031254768372,0.838020384311676,0.9997246265411377,0.9994491934776306,0.9780625104904175,cell2_sign1_fgH,94,1.0,orthogonal_recurrent_xavier,0.1,8,1
4,0.1,8,1,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,100,100.0,0.2969205975532532,10,3.9678544998168945,8,18,6,-0.9233682155609131,-1,0.987906813621521,0.9399372339248657,0.947098970413208,0.9865384101867676,0.9825578927993774,0.9939376711845398,cell6_sign-1_fgH,94,1.0,orthogonal_recurrent_xavier,0.1,8,1
0,0.1,8,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,50,100.0,0.34054481983184814,46,3.3984484672546387,8,18,7,0.5110573172569275,1,0.9478493928909302,0.8310164213180542,0.9639420509338379,0.037813443690538406,0.06171200051903725,0.03588427975773811,cell7_sign1_fgL,95,1.0,orthogonal_recurrent_xavier,0.1,8,2
1,0.1,8,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,100,100.0,0.29408591985702515,25,6.215325832366943,8,18,2,-0.5187728404998779,-1,0.9660606980323792,0.6210876107215881,0.9500149488449097,0.03699927777051926,0.7357499003410339,0.018904246389865875,cell2_sign-1_fgL,95,1.0,orthogonal_recurrent_xavier,0.1,8,2
2,0.1,8,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,50,100.0,0.357291579246521,19,3.422382116317749,8,18,2,-0.9081568121910095,-1,0.5372235178947449,0.23320892453193665,0.5700514316558838,0.9426881074905396,0.18448352813720703,0.0017487069126218557,cell2_sign-1_fgM,95,1.0,orthogonal_recurrent_xavier,0.1,8,2
3,0.1,8,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,50,100.0,0.3071630001068115,20,3.565420627593994,8,18,7,-0.7962090969085693,-1,0.8694972395896912,0.6153606176376343,0.6292462348937988,0.32369479537010193,0.9429258108139038,0.9836834669113159,cell7_sign-1_fgL,95,1.0,orthogonal_recurrent_xavier,0.1,8,2
4,0.1,8,2,4,0.1,2000,50,10,100,orthogonal_recurrent_xavier,1.0,True,200,100.0,0.22417955100536346,12,11.564972639083862,8,18,1,0.9386656284332275,1,0.9213916659355164,0.841981053352356,0.946527361869812,0.970436692237854,0.5174766778945923,0.005795395467430353,cell1_sign1_fgH,95,1.0,orthogonal_recurrent_xavier,0.1,8,2
0,0.005,2,1,4,0.1,2000,50,10,100,small_normal,1.0,True,700,100.0,0.46022453904151917,12,24.758978128433228,8,18,0,-0.9321082234382629,-1,0.9891053438186646,0.6460427045822144,0.9941880702972412,0.9594638347625732,0.929732620716095,0.993284285068512,cell0_sign-1_fgH,96,1.0,small_normal,0.005,2,1
1,0.005,2,1,4,0.1,2000,50,10,100,small_normal,1.0,False,-1,90.81873321533203,0.46345439553260803,0,69.43218040466309,8,18,0,0.5554127097129822,1,0.5586211681365967,0.5340340733528137,0.48097193241119385,0.9759058356285095,0.9708910584449768,0.9887076616287231,cell0_sign1_fgM,96,1.0,small_normal,0.005,2,1
2,0.005,2,1,4,0.1,2000,50,10,100,small_normal,1.0,True,1400,100.0,0.3837233781814575,13,48.7527379989624,8,18,1,0.937488317489624,1,0.9975712299346924,0.6072095632553101,0.9919068217277527,0.9771977066993713,0.8268385529518127,0.9916244149208069,cell1_sign1_fgH,96,1.0,small_normal,0.005,2,1
3,0.005,2,1,4,0.1,2000,50,10,100,small_normal,1.0,False,-1,92.75973510742188,0.5209497213363647,0,69.24124217033386,8,18,0,-0.8883441686630249,-1,0.9938887357711792,0.9968765377998352,0.9957900047302246,0.9399936199188232,0.9591531753540039,0.514040470123291,cell0_sign-1_fgH,96,1.0,small_normal,0.005,2,1
4,0.005,2,1,4,0.1,2000,50,10,100,small_normal,1.0,True,700,100.0,0.3503822386264801,11,24.74911856651306,8,18,0,-0.9357339143753052,-1,0.9927100539207458,0.7114005088806152,0.988486111164093,0.9739022254943848,0.9323170781135559,0.9968668222427368,cell0_sign-1_fgH,96,1.0,small_normal,0.005,2,1
0,0.005,2,2,4,0.1,2000,50,10,100,small_normal,1.0,False,-1,77.0920181274414,0.47538721561431885,-1,112.92165946960449,8,18,1,0.48181644082069397,1,0.5213196277618408,0.5150980949401855,0.5272307991981506,0.9738981127738953,0.9891682863235474,0.9962946176528931,cell1_sign1_fgM,97,1.0,small_normal,0.005,2,2
1,0.005,2,2,4,0.1,2000,50,10,100,small_normal,1.0,False,-1,91.13636016845703,0.5337477922439575,0,110.3613588809967,8,18,1,-0.904914140701294,-1,0.9926777482032776,0.3904925584793091,0.9939793348312378,0.8188852071762085,0.7224557995796204,0.8663918972015381,cell1_sign-1_fgH,97,1.0,small_normal,0.005,2,2
2,0.005,2,2,4,0.1,2000,50,10,100,small_normal,1.0,False,-1,93.50468444824219,0.5215715169906616,1,110.09766960144043,8,18,1,0.5525357723236084,1,0.9935144782066345,0.9991440773010254,0.9993539452552795,0.09181385487318039,0.1435701549053192,0.07854218780994415,cell1_sign1_fgL,97,1.0,small_normal,0.005,2,2
3,0.005,2,2,4,0.1,2000,50,10,100,small_normal,1.0,True,1950,100.0,0.4609929621219635,11,112.67512202262878,8,18,0,-0.5376739501953125,-1,0.9900224208831787,0.999272882938385,0.9992066621780396,0.0863732099533081,0.21465162932872772,0.1112433522939682,cell0_sign-1_fgL,97,1.0,small_normal,0.005,2,2
4,0.005,2,2,4,0.1,2000,50,10,100,small_normal,1.0,False,-1,97.7272720336914,0.45823150873184204,0,120.58292365074158,8,18,0,-0.9105197191238403,-1,0.9987804889678955,0.43734243512153625,0.9851142764091492,0.9217265844345093,0.4976249635219574,0.39068102836608887,cell0_sign-1_fgH,97,1.0,small_normal,0.005,2,2
0,0.005,4,1,4,0.1,2000,50,10,100,small_normal,1.0,True,450,100.0,0.3014478385448456,15,17.219847202301025,8,18,3,0.9361697435379028,1,0.9767494201660156,0.7699059247970581,0.9569087028503418,0.971259593963623,0.9331813454627991,0.9883036017417908,cell3_sign1_fgH,98,1.0,small_normal,0.005,4,1
1,0.005,4,1,4,0.1,2000,50,10,100,small_normal,1.0,True,600,100.0,0.30096226930618286,15,23.51723837852478,8,18,0,0.9367859959602356,1,0.98553866147995,0.6967587471008301,0.9624882340431213,0.9745432138442993,0.9509841799736023,0.993412971496582,cell0_sign1_fgH,98,1.0,small_normal,0.005,4,1
2,0.005,4,1,4,0.1,2000,50,10,100,small_normal,1.0,True,500,100.0,0.40222540497779846,15,19.867410898208618,8,18,2,-0.9384795427322388,-1,0.9812110662460327,0.8597581386566162,0.982576310634613,0.9850121140480042,0.8510882258415222,0.984771192073822,cell2_sign-1_fgH,98,1.0,small_normal,0.005,4,1
3,0.005,4,1,4,0.1,2000,50,10,100,small_normal,1.0,True,1000,100.0,0.28996413946151733,25,37.36830401420593,8,18,2,0.8970354795455933,1,0.9582134485244751,0.9754696488380432,0.9280425906181335,0.9833177924156189,0.9976328611373901,0.9912533164024353,cell2_sign1_fgH,98,1.0,small_normal,0.005,4,1
4,0.005,4,1,4,0.1,2000,50,10,100,small_normal,1.0,True,700,100.0,0.38465508818626404,21,32.26368451118469,8,18,1,-0.9369310736656189,-1,0.9840607643127441,0.7964892387390137,0.9815270900726318,0.9773882627487183,0.9277689456939697,0.9924739003181458,cell1_sign-1_fgH,98,1.0,small_normal,0.005,4,1
0,0.005,4,2,4,0.1,2000,50,10,100,small_normal,1.0,True,750,100.0,0.39750298857688904,12,45.321746587753296,8,18,3,-0.7156765460968018,-1,0.9467553496360779,0.9822424650192261,0.9697067141532898,0.3615260124206543,0.1325644999742508,0.039753638207912445,cell3_sign-1_fgL,99,1.0,small_normal,0.005,4,2
1,0.005,4,2,4,0.1,2000,50,10,100,small_normal,1.0,True,850,100.0,0.3285517990589142,16,51.046958208084106,8,18,3,-0.8911978602409363,-1,0.9782804846763611,0.28678593039512634,0.9574805498123169,0.8308970928192139,0.5022981762886047,0.6499295234680176,cell3_sign-1_fgH,99,1.0,small_normal,0.005,4,2
2,0.005,4,2,4,0.1,2000,50,10,100,small_normal,1.0,False,-1,95.78626251220703,0.45614099502563477,0,129.9326274394989,8,18,2,-0.4421752691268921,-1,0.48101747035980225,0.525132954120636,0.5199000239372253,0.8036912679672241,0.9834818243980408,0.9862738847732544,cell2_sign-1_fgM,99,1.0,small_normal,0.005,4,2
3,0.005,4,2,4,0.1,2000,50,10,100,small_normal,1.0,True,550,100.0,0.578484058380127,10,33.21223855018616,8,18,1,0.5285133123397827,1,0.9758720397949219,0.9966850876808167,0.9979784488677979,0.065348319709301,0.2925887703895569,0.21878677606582642,cell1_sign1_fgL,99,1.0,small_normal,0.005,4,2
4,0.005,4,2,4,0.1,2000,50,10,100,small_normal,1.0,True,1400,100.0,0.34745681285858154,12,95.99453330039978,8,18,0,0.8846943974494934,1,0.9640803933143616,0.8073300123214722,0.9830061197280884,0.6828523278236389,0.35436874628067017,0.12148814648389816,cell0_sign1_fgM,99,1.0,small_normal,0.005,4,2
0,0.005,8,1,4,0.1,2000,50,10,100,small_normal,1.0,True,350,100.0,0.3426191806793213,13,16.269963264465332,8,18,1,0.9376411437988281,1,0.9734688997268677,0.8344131112098694,0.9223496913909912,0.9482211470603943,0.5671676993370056,0.9935894012451172,cell1_sign1_fgH,100,1.0,small_normal,0.005,8,1
1,0.005,8,1,4,0.1,2000,50,10,100,small_normal,1.0,True,400,100.0,0.2256266474723816,14,17.884066104888916,8,18,0,0.9332548975944519,1,0.9673221707344055,0.8584312796592712,0.9654039144515991,0.9800797700881958,0.8347750902175903,0.9936492443084717,cell0_sign1_fgH,100,1.0,small_normal,0.005,8,1
2,0.005,8,1,4,0.1,2000,50,10,100,small_normal,1.0,True,250,100.0,0.3115563690662384,13,11.891085147857666,8,18,5,0.9368986487388611,1,0.9226275682449341,0.8304318189620972,0.8708095550537109,0.9483063220977783,0.918156623840332,0.9798284769058228,cell5_sign1_fgH,100,1.0,small_normal,0.005,8,1
3,0.005,8,1,4,0.1,2000,50,10,100,small_normal,1.0,True,350,100.0,0.34684255719184875,13,15.288547277450562,8,18,6,0.9255778193473816,1,0.9823774099349976,0.9013993740081787,0.9726357460021973,0.9522603750228882,0.9917040467262268,0.995673656463623,cell6_sign1_fgH,100,1.0,small_normal,0.005,8,1
4,0.005,8,1,4,0.1,2000,50,10,100,small_normal,1.0,True,550,100.0,0.29870906472206116,15,24.281002521514893,8,18,4,-0.9373939037322998,-1,0.9772987365722656,0.854581356048584,0.970233678817749,0.9799373149871826,0.9480539560317993,0.991935133934021,cell4_sign-1_fgH,100,1.0,small_normal,0.005,8,1
0,0.005,8,2,4,0.1,2000,50,10,100,small_normal,1.0,True,500,100.0,0.37439200282096863,10,35.48784899711609,8,18,0,-0.9407973885536194,-1,0.9664983749389648,0.989493191242218,0.9183632731437683,0.7680261135101318,0.32004520297050476,0.08559003472328186,cell0_sign-1_fgH,101,1.0,small_normal,0.005,8,2
1,0.005,8,2,4,0.1,2000,50,10,100,small_normal,1.0,True,250,100.0,0.3324863612651825,13,18.055705070495605,8,18,5,0.6997109055519104,1,0.8418766260147095,0.8312180638313293,0.9301021695137024,0.4131200313568115,0.13151824474334717,0.2940167188644409,cell5_sign1_fgM,101,1.0,small_normal,0.005,8,2
2,0.005,8,2,4,0.1,2000,50,10,100,small_normal,1.0,True,350,100.0,0.29944780468940735,14,24.9837908744812,8,18,1,0.6323750019073486,1,0.884553074836731,0.9320008158683777,0.8288936614990234,0.2673301100730896,0.257816880941391,0.11864668130874634,cell1_sign1_fgL,101,1.0,small_normal,0.005,8,2
3,0.005,8,2,4,0.1,2000,50,10,100,small_normal,1.0,True,600,100.0,0.2783929407596588,10,41.72779893875122,8,18,7,0.9286774396896362,1,0.8984241485595703,0.7475457191467285,0.8999268412590027,0.6488486528396606,0.6589946150779724,0.39748841524124146,cell7_sign1_fgM,101,1.0,small_normal,0.005,8,2
4,0.005,8,2,4,0.1,2000,50,10,100,small_normal,1.0,True,700,100.0,0.32919764518737793,11,54.674662351608276,8,18,7,0.8901905417442322,1,0.9625115990638733,0.32281598448753357,0.686591625213623,0.7760304808616638,0.6923692226409912,0.87195885181427,cell7_sign1_fgH,101,1.0,small_normal,0.005,8,2
0,0.01,2,1,4,0.1,2000,50,10,100,small_normal,1.0,True,450,100.0,0.36909517645835876,11,20.3937029838562,8,18,0,-0.9371976852416992,-1,0.9943311214447021,0.8277266025543213,0.997033417224884,0.9810432195663452,0.9519383907318115,0.9969081878662109,cell0_sign-1_fgH,102,1.0,small_normal,0.01,2,1
1,0.01,2,1,4,0.1,2000,50,10,100,small_normal,1.0,False,-1,90.81873321533203,0.4960678517818451,0,86.94577670097351,8,18,0,-0.6765732765197754,-1,0.9835627675056458,0.9871292114257812,0.999496579170227,0.06872660666704178,0.9963300228118896,0.9995971918106079,cell0_sign-1_fgL,102,1.0,small_normal,0.01,2,1
2,0.01,2,1,4,0.1,2000,50,10,100,small_normal,1.0,True,700,100.0,0.41978052258491516,11,30.337725400924683,8,18,1,0.9386940002441406,1,0.9973909854888916,0.5738722085952759,0.982334554195404,0.9770634174346924,0.5629163384437561,0.9866761565208435,cell1_sign1_fgH,102,1.0,small_normal,0.01,2,1
3,0.01,2,1,4,0.1,2000,50,10,100,small_normal,1.0,True,1500,100.0,0.5543103814125061,15,66.75776433944702,8,18,0,-0.9397715330123901,-1,0.9990113377571106,0.9033517241477966,0.9988495111465454,0.9975491762161255,0.9990724325180054,0.8648110032081604,cell0_sign-1_fgH,102,1.0,small_normal,0.01,2,1
4,0.01,2,1,4,0.1,2000,50,10,100,small_normal,1.0,True,550,100.0,0.3982298970222473,10,24.547894954681396,8,18,0,-0.9372257590293884,-1,0.9957664012908936,0.7491737008094788,0.9955244660377502,0.979171633720398,0.9199758172035217,0.9948621392250061,cell0_sign-1_fgH,102,1.0,small_normal,0.01,2,1
0,0.01,2,2,4,0.1,2000,50,10,100,small_normal,1.0,False,-1,77.0920181274414,0.4630359709262848,-1,132.9538016319275,8,18,0,-0.1710769385099411,-1,0.501193642616272,0.4926466941833496,0.49833041429519653,0.354339063167572,0.9929623007774353,0.9976933002471924,cell0_sign-1_fgL,103,1.0,small_normal,0.01,2,2
1,0.01,2,2,4,0.1,2000,50,10,100,small_normal,1.0,True,1600,100.0,0.43242329359054565,10,90.43263363838196,8,18,0,-0.8835398554801941,-1,0.998456597328186,0.9972600936889648,0.9972267150878906,0.9069638252258301,0.983171284198761,0.7448202967643738,cell0_sign-1_fgH,103,1.0,small_normal,0.01,2,2
2,0.01,2,2,4,0.1,2000,50,10,100,small_normal,1.0,True,1550,100.0,0.356633722782135,11,89.23156213760376,8,18,0,-0.5553610324859619,-1,0.995010256767273,0.9992160797119141,0.9995787143707275,0.10701718926429749,0.19689881801605225,0.07303701341152191,cell0_sign-1_fgL,103,1.0,small_normal,0.01,2,2
3,0.01,2,2,4,0.1,2000,50,10,100,small_normal,1.0,False,-1,93.27741241455078,0.4083700180053711,-1,122.58791184425354,8,18,1,0.7424448728561401,1,0.9953340291976929,0.9999281167984009,0.9960334897041321,0.6603251099586487,0.39519354701042175,0.23629343509674072,cell1_sign1_fgM,103,1.0,small_normal,0.01,2,2
4,0.01,2,2,4,0.1,2000,50,10,100,small_normal,1.0,False,-1,96.61074829101562,0.39460352063179016,3,120.16180777549744,8,18,0,-0.5607532858848572,-1,0.993698239326477,0.9997236728668213,0.9992655515670776,0.11288253962993622,0.24723975360393524,0.07833770662546158,cell0_sign-1_fgL,103,1.0,small_normal,0.01,2,2
0,0.01,4,1,4,0.1,2000,50,10,100,small_normal,1.0,True,250,100.0,0.30957287549972534,15,9.92402958869934,8,18,2,0.9396355152130127,1,0.9720736145973206,0.775938868522644,0.9643871188163757,0.9494304656982422,0.92110276222229,0.9810685515403748,cell2_sign1_fgH,104,1.0,small_normal,0.01,4,1
1,0.01,4,1,4,0.1,2000,50,10,100,small_normal,1.0,True,250,100.0,0.31720834970474243,13,10.00145411491394,8,18,0,0.9371062517166138,1,0.9691175818443298,0.7222620844841003,0.9441931843757629,0.958817183971405,0.8900731205940247,0.990898072719574,cell0_sign1_fgH,104,1.0,small_normal,0.01,4,1
2,0.01,4,1,4,0.1,2000,50,10,100,small_normal,1.0,True,250,100.0,0.298084557056427,14,9.971099376678467,8,18,2,-0.938469648361206,-1,0.9845373630523682,0.931601345539093,0.9739928245544434,0.9944803714752197,0.9105706810951233,0.9933821558952332,cell2_sign-1_fgH,104,1.0,small_normal,0.01,4,1
3,0.01,4,1,4,0.1,2000,50,10,100,small_normal,1.0,True,500,100.0,0.30658072233200073,28,18.731430530548096,8,18,2,0.930810272693634,1,0.9658524990081787,0.9682487845420837,0.9615353941917419,0.9944936633110046,0.9993686676025391,0.9970676898956299,cell2_sign1_fgH,104,1.0,small_normal,0.01,4,1
4,0.01,4,1,4,0.1,2000,50,10,100,small_normal,1.0,True,400,100.0,0.23078210651874542,22,15.399081945419312,8,18,1,-0.9394603371620178,-1,0.9837099313735962,0.8941214084625244,0.9906184077262878,0.9791608452796936,0.9316895008087158,0.9859477281570435,cell1_sign-1_fgH,104,1.0,small_normal,0.01,4,1
0,0.01,4,2,4,0.1,2000,50,10,100,small_normal,1.0,True,350,100.0,0.445057213306427,12,20.70225691795349,8,18,3,-0.9338412880897522,-1,0.9679605960845947,0.9722150564193726,0.8500156998634338,0.8189052939414978,0.3253374993801117,0.283593088388443,cell3_sign-1_fgH,105,1.0,small_normal,0.01,4,2
1,0.01,4,2,4,0.1,2000,50,10,100,small_normal,1.0,True,300,100.0,0.3670763075351715,10,17.77585196495056,8,18,3,-0.7944687604904175,-1,0.9448250532150269,0.9277788400650024,0.9675083160400391,0.503433346748352,0.24842332303524017,0.06348799914121628,cell3_sign-1_fgM,105,1.0,small_normal,0.01,4,2
2,0.01,4,2,4,0.1,2000,50,10,100,small_normal,1.0,True,1100,100.0,0.24716240167617798,15,63.736427545547485,8,18,2,-0.36924946308135986,-1,0.46184805035591125,0.5374307632446289,0.5318750739097595,0.6365725994110107,0.9906830191612244,0.9902672171592712,cell2_sign-1_fgM,105,1.0,small_normal,0.01,4,2
3,0.01,4,2,4,0.1,2000,50,10,100,small_normal,1.0,True,250,100.0,0.5257387161254883,10,14.960700273513794,8,18,1,0.5294004678726196,1,0.9690763354301453,0.9963870048522949,0.9973449110984802,0.07769057154655457,0.2852301597595215,0.21046914160251617,cell1_sign1_fgL,105,1.0,small_normal,0.01,4,2
